game_id,data_set,date,a1,a2,a3,a4,a5,h1,h2,h3,h4,h5,period,away_score,home_score,remaining_time,elapsed,play_length,play_id,team,event_type,assist,away,home,block,entered,left,num,opponent,outof,player,points,possession,reason,result,steal,type,shot_distance,original_x,original_y,converted_x,converted_y,description
0021800953,2018-2019 Regular Season,3/4/2019,Kent Bazemore,Dewayne Dedmon,Alex Len,Kevin Huerter,Trae Young,Josh Richardson,Kelly Olynyk,Bam Adebayo,Justise Winslow,Dion Waiters,1,0,0,0:12:00,0:00:00,0:00:00,2,,start of period,,,,,,,,,,,,,,,,start of period,,,,,,
0021800953,2018-2019 Regular Season,3/4/2019,Kent Bazemore,Dewayne Dedmon,Alex Len,Kevin Huerter,Trae Young,Josh Richardson,Kelly Olynyk,Bam Adebayo,Justise Winslow,Dion Waiters,1,0,0,0:12:00,0:00:00,0:00:00,4,MIA,jump ball,,Dewayne Dedmon,Bam Adebayo,,,,,,,Bam Adebayo,,Kelly Olynyk,,,,jump ball,,,,,,Jump Ball Adebayo vs. Dedmon: Tip to Olynyk
0021800953,2018-2019 Regular Season,3/4/2019,Kent Bazemore,Dewayne Dedmon,Alex Len,Kevin Huerter,Trae Young,Josh Richardson,Kelly Olynyk,Bam Adebayo,Justise Winslow,Dion Waiters,1,0,0,0:11:46,0:00:14,0:00:14,7,ATL,foul,,,,,,,,Justise Winslow,,Kevin Huerter,,,p.foul,,,p.foul,,,,,,Huerter P.FOUL (P1.T1) (R.Acosta)
0021800953,2018-2019 Regular Season,3/4/2019,Kent Bazemore,Dewayne Dedmon,Alex Len,Kevin Huerter,Trae Young,Josh Richardson,Kelly Olynyk,Bam Adebayo,Justise Winslow,Dion Waiters,1,0,0,0:11:37,0:00:23,0:00:09,9,MIA,miss,,,,,,,,,,Kelly Olynyk,0,,,missed,,Jump Shot,22,204,70,45.4,82,MISS Olynyk 22' Jump Shot
0021800953,2018-2019 Regular Season,3/4/2019,Kent Bazemore,Dewayne Dedmon,Alex Len,Kevin Huerter,Trae Young,Josh Richardson,Kelly Olynyk,Bam Adebayo,Justise Winslow,Dion Waiters,1,0,0,0:11:34,0:00:26,0:00:03,10,ATL,rebound,,,,,,,,,,Kent Bazemore,,,,,,rebound defensive,,,,,,Bazemore REBOUND (Off:0 Def:1)
0021800953,2018-2019 Regular Season,3/4/2019,Kent Bazemore,Dewayne Dedmon,Alex Len,Kevin Huerter,Trae Young,Josh Richardson,Kelly Olynyk,Bam Adebayo,Justise Winslow,Dion Waiters,1,0,0,0:11:22,0:00:38,0:00:12,11,ATL,miss,,,,,,,,,,Kent Bazemore,0,,,missed,,Jump Shot,26,-190,172,44,22.2,MISS Bazemore 26' 3PT Jump Shot
0021800953,2018-2019 Regular Season,3/4/2019,Kent Bazemore,Dewayne Dedmon,Alex Len,Kevin Huerter,Trae Young,Josh Richardson,Kelly Olynyk,Bam Adebayo,Justise Winslow,Dion Waiters,1,0,0,0:11:16,0:00:44,0:00:06,12,MIA,rebound,,,,,,,,,,Dion Waiters,,,,,,rebound defensive,,,,,,Waiters REBOUND (Off:0 Def:1)
0021800953,2018-2019 Regular Season,3/4/2019,Kent Bazemore,Dewayne Dedmon,Alex Len,Kevin Huerter,Trae Young,Josh Richardson,Kelly Olynyk,Bam Adebayo,Justise Winslow,Dion Waiters,1,0,0,0:11:10,0:00:50,0:00:06,13,MIA,turnover,,,,,,,,,,Dion Waiters,,,lost ball ,,Dewayne Dedmon,lost ball ,,,,,,"Dedmon STEAL (1 STL), Waiters Lost Ball Turnover (P1.T1)"
0021800953,2018-2019 Regular Season,3/4/2019,Kent Bazemore,Dewayne Dedmon,Alex Len,Kevin Huerter,Trae Young,Josh Richardson,Kelly Olynyk,Bam Adebayo,Justise Winslow,Dion Waiters,1,0,0,0:11:03,0:00:57,0:00:07,15,ATL,miss,,,,,,,,,,Kent Bazemore,0,,,missed,,Step Back Jump Shot,23,-230,41,48,9.1,MISS Bazemore  3PT Step Back Jump Shot
0021800953,2018-2019 Regular Season,3/4/2019,Kent Bazemore,Dewayne Dedmon,Alex Len,Kevin Huerter,Trae Young,Josh Richardson,Kelly Olynyk,Bam Adebayo,Justise Winslow,Dion Waiters,1,0,0,0:10:59,0:01:01,0:00:04,16,MIA,rebound,,,,,,,,,,Justise Winslow,,,,,,rebound defensive,,,,,,Winslow REBOUND (Off:0 Def:1)
