game_id,data_set,date,a1,a2,a3,a4,a5,h1,h2,h3,h4,h5,period,away_score,home_score,remaining_time,elapsed,play_length,play_id,team,event_type,assist,away,home,block,entered,left,num,opponent,outof,player,points,possession,reason,result,steal,type,shot_distance,original_x,original_y,converted_x,converted_y,description
0021800940,2018-2019 Regular Season,3/2/2019,Terrance Ferguson,Jerami Grant,Steven Adams,Dennis Schroder,Russell Westbrook,DeMar DeRozan,LaMarcus Aldridge,Jakob Poeltl,Bryn Forbes,Derrick White,1,0,0,0:12:00,0:00:00,0:00:00,2,,start of period,,,,,,,,,,,,,,,,start of period,,,,,,
0021800940,2018-2019 Regular Season,3/2/2019,Terrance Ferguson,Jerami Grant,Steven Adams,Dennis Schroder,Russell Westbrook,DeMar DeRozan,LaMarcus Aldridge,Jakob Poeltl,Bryn Forbes,Derrick White,1,0,0,0:12:00,0:00:00,0:00:00,4,SAS,jump ball,,Steven Adams,Jakob Poeltl,,,,,,,Jakob Poeltl,,Bryn Forbes,,,,jump ball,,,,,,Jump Ball Poeltl vs. Adams: Tip to Forbes
0021800940,2018-2019 Regular Season,3/2/2019,Terrance Ferguson,Jerami Grant,Steven Adams,Dennis Schroder,Russell Westbrook,DeMar DeRozan,LaMarcus Aldridge,Jakob Poeltl,Bryn Forbes,Derrick White,1,0,0,0:11:44,0:00:16,0:00:16,7,SAS,miss,,,,,,,,,,DeMar DeRozan,0,,,missed,,Fadeaway Jumper,9,52,68,30.2,82.2,MISS DeRozan 9' Fadeaway Jumper
0021800940,2018-2019 Regular Season,3/2/2019,Terrance Ferguson,Jerami Grant,Steven Adams,Dennis Schroder,Russell Westbrook,DeMar DeRozan,LaMarcus Aldridge,Jakob Poeltl,Bryn Forbes,Derrick White,1,0,0,0:11:40,0:00:20,0:00:04,8,OKC,rebound,,,,,,,,,,Steven Adams,,,,,,rebound defensive,,,,,,Adams REBOUND (Off:0 Def:1)
0021800940,2018-2019 Regular Season,3/2/2019,Terrance Ferguson,Jerami Grant,Steven Adams,Dennis Schroder,Russell Westbrook,DeMar DeRozan,LaMarcus Aldridge,Jakob Poeltl,Bryn Forbes,Derrick White,1,0,0,0:11:29,0:00:31,0:00:11,9,OKC,turnover,,,,,,,,,,Russell Westbrook,,,bad pass ,,Derrick White,bad pass ,,,,,,"Westbrook Bad Pass Turnover (P1.T1), White STEAL (1 STL)"
0021800940,2018-2019 Regular Season,3/2/2019,Terrance Ferguson,Jerami Grant,Steven Adams,Dennis Schroder,Russell Westbrook,DeMar DeRozan,LaMarcus Aldridge,Jakob Poeltl,Bryn Forbes,Derrick White,1,0,2,0:11:20,0:00:40,0:00:09,11,SAS,shot,DeMar DeRozan,,,,,,,,,Derrick White,2,,,made,,unknown,2,5,17,25.5,87.3,White 2' Driving Layup (2 PTS) (DeRozan 1 AST)
0021800940,2018-2019 Regular Season,3/2/2019,Terrance Ferguson,Jerami Grant,Steven Adams,Dennis Schroder,Russell Westbrook,DeMar DeRozan,LaMarcus Aldridge,Jakob Poeltl,Bryn Forbes,Derrick White,1,0,2,0:11:14,0:00:46,0:00:06,13,SAS,foul,,,,,,,,Russell Westbrook,,Derrick White,,,s.foul,,,s.foul,,,,,,White S.FOUL (P1.T1) (K.Fitzgerald)
0021800940,2018-2019 Regular Season,3/2/2019,Terrance Ferguson,Jerami Grant,Steven Adams,Dennis Schroder,Russell Westbrook,DeMar DeRozan,LaMarcus Aldridge,Jakob Poeltl,Bryn Forbes,Derrick White,1,1,2,0:11:14,0:00:46,0:00:00,15,OKC,free throw,,,,,,,1,,2,Russell Westbrook,1,,,made,,Free Throw 1 of 2,,,,,,Westbrook Free Throw 1 of 2 (1 PTS)
0021800940,2018-2019 Regular Season,3/2/2019,Terrance Ferguson,Jerami Grant,Steven Adams,Dennis Schroder,Russell Westbrook,DeMar DeRozan,LaMarcus Aldridge,Jakob Poeltl,Bryn Forbes,Derrick White,1,1,2,0:11:14,0:00:46,0:00:00,16,OKC,free throw,,,,,,,2,,2,Russell Westbrook,0,,,missed,,Free Throw 2 of 2,,,,,,MISS Westbrook Free Throw 2 of 2
0021800940,2018-2019 Regular Season,3/2/2019,Terrance Ferguson,Jerami Grant,Steven Adams,Dennis Schroder,Russell Westbrook,DeMar DeRozan,LaMarcus Aldridge,Jakob Poeltl,Bryn Forbes,Derrick White,1,1,2,0:11:10,0:00:50,0:00:04,17,OKC,rebound,,,,,,,,,,Steven Adams,,,,,,rebound offensive,,,,,,Adams REBOUND (Off:1 Def:1)
0021800940,2018-2019 Regular Season,3/2/2019,Terrance Ferguson,Jerami Grant,Steven Adams,Dennis Schroder,Russell Westbrook,DeMar DeRozan,LaMarcus Aldridge,Jakob Poeltl,Bryn Forbes,Derrick White,1,1,2,0:11:05,0:00:55,0:00:05,18,OKC,miss,,,,,,,,,,Russell Westbrook,0,,,missed,,Pullup Jump Shot,7,-69,0,31.9,5,MISS Westbrook 7' Pullup Jump Shot
